Participant,Block,,Trial,,
164203,4,"Black People/Negative,White People/Positive",Black People/Negative,correct,588
164203,4,"Black People/Negative,White People/Positive",White People/Positive,correct,649
164203,4,"Black People/Negative,White People/Positive",White People/Positive,correct,610
164203,4,"Black People/Negative,White People/Positive",Black People/Negative,correct,851
164203,4,"Black People/Negative,White People/Positive",White People/Positive,correct,633
164203,4,"Black People/Negative,White People/Positive",White People/Positive,correct,585
164203,4,"Black People/Negative,White People/Positive",White People/Positive,incorrect,1311
164203,4,"Black People/Negative,White People/Positive",White People/Positive,correct,844
164203,5,"White People,Black People",White People,correct,725
164203,5,"White People,Black People",White People,correct,403
164203,5,"White People,Black People",White People,correct,569
164203,5,"White People,Black People",White People,correct,451
164203,5,"White People,Black People",Black People,correct,573
164203,5,"White People,Black People",Black People,correct,479
164203,5,"White People,Black People",White People,correct,599
164203,5,"White People,Black People",White People,correct,522
164203,5,"White People,Black People",White People,correct,473
164203,5,"White People,Black People",Black People,correct,534
164203,5,"White People,Black People",Black People,correct,445
164203,5,"White People,Black People",Black People,correct,536
164203,5,"White People,Black People",White People,correct,531
164203,5,"White People,Black People",White People,correct,471
164203,5,"White People,Black People",Black People,correct,521
164203,5,"White People,Black People",White People,correct,564
164203,5,"White People,Black People",White People,correct,495
164203,5,"White People,Black People",White People,correct,571
164203,5,"White People,Black People",Black People,correct,448
164203,5,"White People,Black People",Black People,correct,555
164203,5,"White People,Black People",Black People,correct,482
164203,5,"White People,Black People",White People,correct,498
164203,5,"White People,Black People",Black People,correct,453
164203,5,"White People,Black People",Black People,correct,429
164203,5,"White People,Black People",White People,correct,751
164203,5,"White People,Black People",White People,correct,618
164203,5,"White People,Black People",White People,correct,489
164203,5,"White People,Black People",White People,correct,414
164203,5,"White People,Black People",Black People,correct,527
164203,5,"White People,Black People",White People,correct,571
164203,5,"White People,Black People",White People,correct,390
164203,5,"White People,Black People",White People,correct,565
164203,5,"White People,Black People",Black People,correct,464
164203,5,"White People,Black People",Black People,correct,363
164203,5,"White People,Black People",Black People,correct,347
164203,5,"White People,Black People",Black People,correct,388
164203,5,"White People,Black People",Black People,correct,375
164203,5,"White People,Black People",Black People,correct,654
164203,5,"White People,Black People",Black People,correct,546
164203,5,"White People,Black People",Black People,correct,577
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,1496
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,878
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,1354
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,710
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,781
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,693
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,619
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,1005
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,529
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,739
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,714
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,562
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,579
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,989
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,542
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,920
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,569
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,727
164203,6,"White People/Negative,Black People/Positive",Black People/Positive,correct,628
164203,6,"White People/Negative,Black People/Positive",White People/Negative,correct,650
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,1487
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,3801
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,927
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,751
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,823
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,1216
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,1733
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,1184
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,2901
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,774
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,602
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,575
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,850
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,569
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,617
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,680
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,665
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,661
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,725
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,714
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,689
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,460
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,466
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,494
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,613
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,377
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,380
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,512
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,615
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,511
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,669
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,644
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,744
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,589
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,incorrect,1606
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,1201
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,684
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,1159
164203,7,"White People/Negative,Black People/Positive",Black People/Positive,correct,609
164203,7,"White People/Negative,Black People/Positive",White People/Negative,correct,1473
164311,1,"Black People,White People",Black People,correct,3697
164311,1,"Black People,White People",Black People,correct,957
164311,1,"Black People,White People",White People,correct,787
164311,1,"Black People,White People",White People,correct,577
164311,1,"Black People,White People",Black People,correct,580
164311,1,"Black People,White People",White People,correct,651
164311,1,"Black People,White People",Black People,correct,682
164311,1,"Black People,White People",Black People,correct,838
164311,1,"Black People,White People",Black People,correct,483
164311,1,"Black People,White People",White People,correct,604
164311,1,"Black People,White People",Black People,correct,555
164311,1,"Black People,White People",Black People,correct,577
164311,1,"Black People,White People",White People,correct,639
164311,1,"Black People,White People",Black People,correct,578
164311,1,"Black People,White People",Black People,correct,1105
164311,1,"Black People,White People",White People,correct,758
164311,1,"Black People,White People",White People,correct,696
164311,1,"Black People,White People",White People,correct,972
164311,1,"Black People,White People",White People,correct,590
164311,1,"Black People,White People",White People,correct,515
164311,2,"Unpleasant,Pleasant",Pleasant,correct,1251
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,881
164311,2,"Unpleasant,Pleasant",Pleasant,correct,912
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,667
164311,2,"Unpleasant,Pleasant",Pleasant,correct,692
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,801
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,742
164311,2,"Unpleasant,Pleasant",Pleasant,correct,665
164311,2,"Unpleasant,Pleasant",Pleasant,correct,515
164311,2,"Unpleasant,Pleasant",Pleasant,correct,519
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,516
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,490
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,1878
164311,2,"Unpleasant,Pleasant",Pleasant,incorrect,1335
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,1027
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,672
164311,2,"Unpleasant,Pleasant",Pleasant,correct,605
164311,2,"Unpleasant,Pleasant",Unpleasant,correct,1932
164311,2,"Unpleasant,Pleasant",Pleasant,correct,664
164311,2,"Unpleasant,Pleasant",Pleasant,correct,612
